trust_code,site_code,year,trust_name,trust_type,site_name,site_type,area_occupied_m2,volume_heated_m3,area_patient_m2,area_nonpatient_m2,consumed_gas_kwh,consumed_oil_kwh,consumed_coal_kwh,consumed_electricity_green_kwh,consumed_fuel_green_kwh,water_total_m3,waste_incineration_tonnes,waste_alternative_tonnes,waste_landfill_tonnes,waste_eee_tonnes,waste_recycling_tonnes,consumed_electricity_total_kwh,produced_electricity_green_kwh,waste_onsite_tonnes,waste_total_tonnes,occupied_area_m2,waste_total_index,waste_recycling_index,electricity_index,gas_index_vol,electricity_green_index
RA7,RA773,2015-01-01,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,ACUTE - TEACHING,SOUTH BRISTOL COMMUNITY HOSPITAL,COMMUNITY HOSPITAL,10890.0,45408.0,8712.0,2178.0,2024298.0,30920.0,0.0,161955.0,0.0,10705.0,25.64,5.15,44.91,0.0,21.99,1611930.0,,,97.68999999999998,10890.0,0.008970615243342514,0.0020192837465564735,148.01928374655648,44.58020613107822,14.87190082644628
RA7,RA773,2016-01-01,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,ACUTE - TEACHING,SOUTH BRISTOL COMMUNITY HOSPITAL,COMMUNITY HOSPITAL,10890.0,45408.0,8712.0,2178.0,2004044.0,26661.0,0.0,161955.0,0.0,16851.0,30.445,20.015,27.625,,32.24,1671260.0,,,110.32500000000002,10890.0,0.01013085399449036,0.002960514233241506,153.4674012855831,44.1341613812544,14.87190082644628
RA7,RA773,2017-01-01,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,ACUTE - TEACHING,SOUTH BRISTOL COMMUNITY HOSPITAL,COMMUNITY HOSPITAL,10208.0,45408.0,8103.0,2105.0,2101531.0,22300.0,0.0,0.0,0.0,16851.0,35.25,34.88,10.34,,42.49,1696640.0,,,122.96000000000001,10208.0,0.012045454545454547,0.004162421630094044,166.20689655172413,46.28107381959126,0.0
RA7,RA773,2018-01-01,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,ACUTE - TEACHING,SOUTH BRISTOL COMMUNITY HOSPITAL,COMMUNITY HOSPITAL,10208.0,45408.0,8103.0,2105.0,1932799.0,727117.0,0.0,0.0,0.0,16807.0,23.04,80.61,23.9,,8.58,1773192.0,0.0,,136.13000000000002,10208.0,0.013335619122257055,0.0008405172413793104,173.70611285266457,42.56516472868217,0.0
RA7,RA773,2019-01-01,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,ACUTE - TEACHING,SOUTH BRISTOL COMMUNITY HOSPITAL,COMMUNITY HOSPITAL,10208.0,45408.0,8103.0,2105.0,1665759.0,0.0,0.0,0.0,0.0,19436.0,60.6,6.9,0.0,1.0,9.8,2025900.0,0.0,0.0,77.3,10208.0,0.007572492163009404,0.0009600313479623825,198.4619905956113,36.68426268498943,0.0
RA7,RA773,2020-01-01,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,ACUTE - TEACHING,SOUTH BRISTOL COMMUNITY HOSPITAL,COMMUNITY HOSPITAL,0.0,45408.0,8103.0,2105.0,1685329.0,0.0,0.0,0.0,0.0,19686.0,57.67,5.02,0.0,,13.7,1988110.0,0.0,,76.39,10208.0,0.007483346394984326,0.0013420846394984326,194.7599921630094,37.1152440098661,0.0
RA7,RA773,2021-01-01,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,ACUTE - TEACHING,SOUTH BRISTOL COMMUNITY HOSPITAL,COMMUNITY HOSPITAL,0.0,45408.0,8143.0,2105.0,1817208.0,0.0,0.0,0.0,0.0,19686.0,57.0,4.0,0.0,,11.0,1969191.0,0.0,0.0,72.0,10248.0,0.00702576112412178,0.0010733801717408276,192.15368852459017,40.01955602536998,0.0
RA7,RA7C2,2021-01-01,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,ACUTE - TEACHING,WESTON GENERAL HOSPITAL,GENERAL ACUTE HOSPITAL,31181.514,73462.0,26832.0,4537.0,7229362.0,0.0,0.0,5319672.0,0.0,43338.0,176.04999999999998,154.34,22.55,,63.82,0.0,0.0,0.0,416.76,31369.0,0.013285727947974115,0.0020344926519812556,0.0,98.40954507092103,169.58372915936116
RA9,RA901,2011-01-01,SOUTH DEVON HEALTH CARE NHS FOUNDATION TRUST,ACUTE - MEDIUM,TORBAY DISTRICT GENERAL HOSPITAL,GENERAL ACUTE HOSPITAL,73254.0,198933.0,41348.0,32796.0,21492933.0,129600.0,0.0,1034444.0,0.0,104500.0,489.0,0.0,553.0,19.0,153.17399999999998,8652297.0,,,1195.174,74144.0,0.016119632067328443,0.002065898791540785,116.69584861890375,108.04106407684999,13.951823478636168
RA9,RA901,2012-01-01,SOUTH DEVON HEALTH CARE NHS FOUNDATION TRUST,ACUTE - MEDIUM,TORBAY DISTRICT GENERAL HOSPITAL,GENERAL ACUTE HOSPITAL,73254.0,198933.0,41348.0,32796.0,19099787.0,124200.0,0.0,1063798.0,0.0,136974.0,494.0,0.0,539.0,11.8,18.2,8888055.0,,,1051.2,74144.0,0.014177816141562365,0.0002454682779456193,119.87557995252482,96.01115450930715,14.347728744065602
RA9,RA901,2013-01-01,SOUTH DEVON HEALTH CARE NHS FOUNDATION TRUST,ACUTE - MEDIUM,TORBAY DISTRICT GENERAL HOSPITAL,GENERAL ACUTE HOSPITAL,73254.0,198933.0,41348.0,32796.0,22101544.0,248411.0,0.0,2647867.0,0.0,102025.0,503.0,0.0,643.0,2.1,278.0,7943060.0,,,1424.0,74144.0,0.019205869659041863,0.0037494605092792403,107.13017911091929,111.10044085194512,35.71249190763919
RA9,RA901,2014-01-01,SOUTH DEVON HEALTH CARE NHS FOUNDATION TRUST,ACUTE - MEDIUM,TORBAY DISTRICT GENERAL HOSPITAL,GENERAL ACUTE HOSPITAL,72803.0,186756.0,41341.0,32417.0,21529571.0,637200.0,0.0,2674802.0,0.0,112696.0,188.0,340.0,634.0,6.11,307.0,8024408.0,,,1469.0,73758.0,0.01991648363567342,0.004162260364977358,108.79373084953497,115.28181691619011,36.26456791127742
RA9,RA901,2015-01-01,SOUTH DEVON HEALTH CARE NHS FOUNDATION TRUST,ACUTE - MEDIUM,TORBAY DISTRICT GENERAL HOSPITAL,GENERAL ACUTE HOSPITAL,71314.0,185855.0,41341.0,32417.0,21395538.0,637200.0,0.0,2696165.0,0.0,122897.0,0.0,0.0,592.0,12.0,520.0,8088496.0,,,1112.0,73758.0,0.015076330703110171,0.007050082702893245,109.66262642696385,115.11951790374216,36.55420428970417
RA9,RA901,2016-01-01,TORBAY AND SOUTH DEVON HEALTH CARE NHS FOUNDATION TRUST,ACUTE - MEDIUM,TORBAY HOSPITAL,GENERAL ACUTE HOSPITAL,70450.0,164748.0,40598.0,29852.0,19032915.0,637200.0,0.0,11354509.0,0.0,123683.0,472.58,0.0,403.0,,463.46500000000003,0.0,,,1339.045,70450.0,0.019007026259758694,0.006578637331440739,0.0,115.5274419112827,161.17117104329313
RA9,RA901,2017-01-01,TORBAY AND SOUTH DEVON HEALTH CARE NHS FOUNDATION TRUST,ACUTE - MEDIUM,TORBAY DISTRICT GENERAL HOSPITAL,GENERAL ACUTE HOSPITAL,72395.0,161609.0,42525.0,29870.0,19331345.0,336264.0,0.0,472787.0,0.0,123638.0,945.16,0.0,214.0,,406.93,10810669.0,,,1566.09,72395.0,0.021632571310173352,0.005620968298915671,149.32894536915532,119.61799776002574,6.5306581946267
RA9,RA901,2018-01-01,TORBAY AND SOUTH DEVON HEALTH CARE NHS FOUNDATION TRUST,ACUTE - MEDIUM,TORBAY DISTRICT GENERAL HOSPITAL,GENERAL ACUTE HOSPITAL,71415.0,158378.0,41071.0,30096.0,20160074.0,24411.0,0.0,0.0,0.0,108270.0,0.0,822.8,121.0,,638.0,11153059.0,0.0,,1581.8,71167.0,0.022226593786445963,0.008964829204547052,156.71672263830146,127.29087373246284,0.0
RA9,RA901,2019-01-01,TORBAY AND SOUTH DEVON HEALTH CARE NHS FOUNDATION TRUST,ACUTE - MEDIUM,TORBAY DISTRICT GENERAL HOSPITAL,GENERAL ACUTE HOSPITAL,71494.0,159650.0,44296.0,26950.0,20672212.0,213212.0,0.0,0.0,0.0,149950.0,361.0,228.0,0.0,6.85,291.62,9403056.0,0.0,259.0,880.62,71246.0,0.012360272857423575,0.004093142071133818,131.98012520001123,129.4845725023489,0.0
RA9,RA901,2020-01-01,TORBAY AND SOUTH DEVON HEALTH CARE NHS FOUNDATION TRUST,ACUTE - MEDIUM,TORBAY DISTRICT GENERAL HOSPITAL,GENERAL ACUTE HOSPITAL,71758.2525,159829.0,45868.0,25646.0,15866256.0,262280.0,0.0,0.0,0.0,126106.0,520.26,124.83,0.0,,359.4,9683394.0,0.0,273.5,1004.49,71514.0,0.014046060911150264,0.00502558939508348,135.40557093715915,99.27019502092861,0.0
RA9,RA901,2021-01-01,TORBAY AND SOUTH DEVON HEALTH CARE NHS FOUNDATION TRUST,ACUTE - MEDIUM,TORBAY DISTRICT GENERAL HOSPITAL,GENERAL ACUTE HOSPITAL,72273.6636,160611.0,46551.0,25476.0,22719131.0,96199.0,0.0,0.0,0.0,136470.0,457.31,193.22,0.0,,310.93,11124110.0,0.0,218.02,961.46,72027.0,0.013348605384092077,0.004316853402196398,154.44361142349396,141.45438979895525,0.0
RA9,RA954,2016-01-01,TORBAY AND SOUTH DEVON HEALTH CARE NHS FOUNDATION TRUST,ACUTE - MEDIUM,BRIXHAM HOSPITAL,COMMUNITY HOSPITAL,2421.0,5859.0,1687.0,734.0,526288.0,0.0,0.0,142380.0,0.0,1458.0,14.98,0.0,13.33,,10.93,0.0,,,39.24,2421.0,0.01620817843866171,0.004514663362247005,0.0,89.82556750298686,58.81040892193309
RA9,RA954,2017-01-01,TORBAY AND SOUTH DEVON HEALTH CARE NHS FOUNDATION TRUST,ACUTE - MEDIUM,BRIXHAM HOSPITAL,COMMUNITY HOSPITAL,2421.0,5859.0,1687.0,734.0,505173.0,0.0,0.0,182697.0,0.0,2552.0,14.98,0.0,13.33,,10.93,0.0,,,39.24,2421.0,0.01620817843866171,0.004514663362247005,0.0,86.22171018945212,75.4634448574969
RA9,RA954,2018-01-01,TORBAY AND SOUTH DEVON HEALTH CARE NHS FOUNDATION TRUST,ACUTE - MEDIUM,BRIXHAM HOSPITAL,COMMUNITY HOSPITAL,2421.0,5859.0,2087.0,334.0,577051.0,0.0,0.0,178463.0,0.0,1894.0,0.0,17.72,6.35,,8.7,0.0,0.0,,32.769999999999996,2421.0,0.013535729037587771,0.0035935563816604705,0.0,98.48967400580304,73.71458075175548
RA9,RA954,2019-01-01,TORBAY AND SOUTH DEVON HEALTH CARE NHS FOUNDATION TRUST,ACUTE - MEDIUM,BRIXHAM HOSPITAL,COMMUNITY HOSPITAL,2421.0,5859.0,2087.0,334.0,487765.0,0.0,0.0,0.0,0.0,1396.0,36.27,2.39,0.0,0.0,6.19,203411.0,0.0,0.0,44.85,2421.0,0.018525402726146223,0.002556794712928542,84.01941346551013,83.2505547021676,0.0
RA9,RA954,2020-01-01,TORBAY AND SOUTH DEVON HEALTH CARE NHS FOUNDATION TRUST,ACUTE - MEDIUM,BRIXHAM HOSPITAL,COMMUNITY HOSPITAL,2711.0,6567.0,2370.0,341.0,428120.0,0.0,0.0,0.0,0.0,2985.0,5.68,3.08,0.0,,13.57,272547.0,0.0,0.0,22.33,2711.0,0.008236812984138694,0.0050055330136481,100.53375138325342,65.19262981574539,0.0
RA9,RA954,2021-01-01,TORBAY AND SOUTH DEVON HEALTH CARE NHS FOUNDATION TRUST,ACUTE - MEDIUM,BRIXHAM HOSPITAL,COMMUNITY HOSPITAL,2713.0,6567.0,2372.0,341.0,937306.0,0.0,0.0,0.0,0.0,4052.0,4.45,4.95,0.0,,9.09,323142.0,0.0,0.0,18.490000000000002,2713.0,0.006815333579063768,0.003350534463693328,119.10873571691855,142.7297091518197,0.0
RA9,RA956,2016-01-01,TORBAY AND SOUTH DEVON HEALTH CARE NHS FOUNDATION TRUST,ACUTE - MEDIUM,DAWLISH HOSPITAL,COMMUNITY HOSPITAL,2111.0,5160.0,1713.0,398.0,400239.0,,,187664.0,,,10.52,0.0,8.56,,8.72,0.0,,,27.799999999999997,2111.0,0.013169114163903362,0.004130743723353861,0.0,77.5656976744186,88.89815253434391
RA9,RA956,2017-01-01,TORBAY AND SOUTH DEVON HEALTH CARE NHS FOUNDATION TRUST,ACUTE - MEDIUM,DAWLISH HOSPITAL,COMMUNITY HOSPITAL,2111.0,5160.0,1713.0,398.0,400239.0,0.0,0.0,187664.0,0.0,1510.0,10.52,0.0,8.56,,8.72,0.0,,,27.799999999999997,2111.0,0.013169114163903362,0.004130743723353861,0.0,77.5656976744186,88.89815253434391
RA9,RA956,2018-01-01,TORBAY AND SOUTH DEVON HEALTH CARE NHS FOUNDATION TRUST,ACUTE - MEDIUM,DAWLISH HOSPITAL,COMMUNITY HOSPITAL,2111.0,5160.0,1713.0,398.0,401443.0,8000.0,0.0,214435.0,0.0,1323.0,0.0,18.39,5.49,,7.51,0.0,0.0,,31.39,2111.0,0.014869729985788727,0.003557555660824254,0.0,77.79903100775194,101.57981999052582
RA9,RA956,2019-01-01,TORBAY AND SOUTH DEVON HEALTH CARE NHS FOUNDATION TRUST,ACUTE - MEDIUM,DAWLISH HOSPITAL,COMMUNITY HOSPITAL,2111.0,5160.0,1713.0,398.0,285851.0,0.0,0.0,0.0,0.0,1042.0,11.559999999999999,1.07,0.0,0.0,5.69,222443.0,0.0,0.0,18.32,2111.0,0.0086783514921838,0.0026954050213169115,105.37328280435813,55.39748062015504,0.0
RA9,RA956,2020-01-01,TORBAY AND SOUTH DEVON HEALTH CARE NHS FOUNDATION TRUST,ACUTE - MEDIUM,DAWLISH HOSPITAL,COMMUNITY HOSPITAL,2111.0,5160.0,1705.0,406.0,291829.0,0.0,0.0,0.0,0.0,1410.0,12.299999999999999,1.06,0.0,,6.03,180952.0,0.0,0.0,19.39,2111.0,0.009185220274751302,0.002856466129796305,85.71861676930365,56.55600775193798,0.0
RA9,RA956,2021-01-01,TORBAY AND SOUTH DEVON HEALTH CARE NHS FOUNDATION TRUST,ACUTE - MEDIUM,DAWLISH HOSPITAL,COMMUNITY HOSPITAL,2111.0,5160.0,1705.0,406.0,328886.0,0.0,0.0,0.0,0.0,1321.0,11.98,2.41,0.0,,5.58,216300.0,0.0,0.0,19.97,2111.0,0.009459971577451444,0.002643297015632402,102.46328754144955,63.737596899224805,0.0
RA9,RA957,2016-01-01,TORBAY AND SOUTH DEVON HEALTH CARE NHS FOUNDATION TRUST,ACUTE - MEDIUM,NEWTON ABBOT HOSPITAL,COMMUNITY HOSPITAL,7863.0,18779.0,7026.0,837.0,1698460.0,0.0,0.0,757305.0,0.0,3815.0,35.59,0.0,40.46,,36.48,0.0,,,112.53,7863.0,0.014311331552842426,0.004639450591377337,0.0,90.44464561478247,96.31247615413965
RA9,RA957,2017-01-01,TORBAY AND SOUTH DEVON HEALTH CARE NHS FOUNDATION TRUST,ACUTE - MEDIUM,NEWTON ABBOT HOSPITAL,COMMUNITY HOSPITAL,7863.0,18779.0,7026.0,817.0,2075003.0,0.0,0.0,0.0,0.0,2972.0,35.59,0.0,40.46,,36.48,731176.0,,,112.53,7843.0,0.014347826086956521,0.004651281397424455,93.22657146500063,110.49592630065499,0.0
RA9,RA957,2018-01-01,TORBAY AND SOUTH DEVON HEALTH CARE NHS FOUNDATION TRUST,ACUTE - MEDIUM,NEWTON ABBOT HOSPITAL,COMMUNITY HOSPITAL,7843.0,18779.0,7026.0,798.0,2298150.0,10000.0,0.0,0.0,0.0,7108.0,0.0,63.15,13.26,,29.37,1069710.0,0.0,,105.78,7824.0,0.013519938650306748,0.003753834355828221,136.72162576687117,122.37872091165664,0.0
RA9,RA957,2019-01-01,TORBAY AND SOUTH DEVON HEALTH CARE NHS FOUNDATION TRUST,ACUTE - MEDIUM,NEWTON ABBOT HOSPITAL,COMMUNITY HOSPITAL,7843.0,18779.0,7026.0,797.0,1966407.0,102299.0,0.0,0.0,0.0,3376.0,25.57,11.31,0.0,0.0,22.44,799445.0,0.0,0.0,59.32000000000001,7823.0,0.0075827687587881895,0.002868464783331203,102.19161447015212,104.71308376377868,0.0
RA9,RA957,2020-01-01,TORBAY AND SOUTH DEVON HEALTH CARE NHS FOUNDATION TRUST,ACUTE - MEDIUM,NEWTON ABBOT HOSPITAL,COMMUNITY HOSPITAL,7863.0,18779.0,7046.0,797.0,1885978.0,0.0,0.0,0.0,0.0,7242.0,24.68,14.88,0.0,,23.16,801530.0,0.0,0.0,62.72,7843.0,0.007996939946449063,0.0029529516766543416,102.1968634451103,100.43016135044465,0.0
RA9,RA957,2021-01-01,TORBAY AND SOUTH DEVON HEALTH CARE NHS FOUNDATION TRUST,ACUTE - MEDIUM,NEWTON ABBOT HOSPITAL,COMMUNITY HOSPITAL,7863.0,18779.0,7046.0,797.0,1761253.0,0.0,0.0,0.0,0.0,5973.0,40.05,14.6,0.0,,15.27,916930.0,0.0,0.0,69.92,7843.0,0.008914956011730205,0.001946959071783756,116.91062093586638,93.78843388891848,0.0
RA9,RA979,2016-01-01,TORBAY AND SOUTH DEVON HEALTH CARE NHS FOUNDATION TRUST,ACUTE - MEDIUM,TOTNES HOSPITAL,COMMUNITY HOSPITAL,3590.0,8774.0,1813.0,1777.0,690411.0,0.0,0.0,285015.0,0.0,2277.0,13.27,0.0,4.68,,13.63,0.0,,,31.58,3590.0,0.008796657381615598,0.003796657381615599,0.0,78.68828356507863,79.39136490250696
RA9,RA979,2017-01-01,TORBAY AND SOUTH DEVON HEALTH CARE NHS FOUNDATION TRUST,ACUTE - MEDIUM,TOTNES HOSPITAL,COMMUNITY HOSPITAL,3590.0,8774.0,1813.0,1777.0,661579.0,0.0,0.0,298472.0,0.0,2332.0,13.27,0.0,4.68,,13.63,0.0,,,31.58,3590.0,0.008796657381615598,0.003796657381615599,0.0,75.40221107818554,83.13983286908078
RA9,RA979,2018-01-01,TORBAY AND SOUTH DEVON HEALTH CARE NHS FOUNDATION TRUST,ACUTE - MEDIUM,TOTNES HOSPITAL,COMMUNITY HOSPITAL,3590.0,8774.0,1813.0,1777.0,629473.0,0.0,0.0,271585.0,0.0,1614.0,0.0,12.31,3.93,,12.1,0.0,0.0,,28.340000000000003,3590.0,0.0078941504178273,0.0033704735376044567,0.0,71.74299065420561,75.65041782729806
RA9,RA979,2019-01-01,TORBAY AND SOUTH DEVON HEALTH CARE NHS FOUNDATION TRUST,ACUTE - MEDIUM,TOTNES HOSPITAL,COMMUNITY HOSPITAL,3590.0,8774.0,2414.0,1176.0,460345.0,0.0,0.0,0.0,0.0,1483.0,8.0,2.78,0.0,0.0,8.74,365391.0,0.0,0.0,19.52,3590.0,0.005437325905292479,0.002434540389972145,101.78022284122562,52.466947800319126,0.0
RA9,RA979,2020-01-01,TORBAY AND SOUTH DEVON HEALTH CARE NHS FOUNDATION TRUST,ACUTE - MEDIUM,TOTNES HOSPITAL,COMMUNITY HOSPITAL,3590.0,8774.0,2635.0,955.0,563462.0,0.0,0.0,0.0,0.0,2566.0,8.52,2.92,0.0,,8.9,454496.0,0.0,0.0,20.34,3590.0,0.005665738161559889,0.002479108635097493,126.60055710306406,64.21951219512195,0.0
RA9,RA979,2021-01-01,TORBAY AND SOUTH DEVON HEALTH CARE NHS FOUNDATION TRUST,ACUTE - MEDIUM,TOTNES HOSPITAL,COMMUNITY HOSPITAL,3590.0,8774.0,2635.0,955.0,762358.0,0.0,0.0,0.0,0.0,1745.0,7.7700000000000005,3.38,0.0,,8.28,291616.0,0.0,0.0,19.43,3590.0,0.00541225626740947,0.002306406685236769,81.23008356545961,86.88830635969911,0.0
RAE,RAE01,2011-01-01,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ACUTE - TEACHING,BRADFORD ROYAL INFIRMARY,GENERAL ACUTE HOSPITAL,81226.0,250609.0,37711.0,48392.0,29233122.0,0.0,0.0,0.0,0.0,120921.0,356.74,214.31,183.05,2.04,346.88599999999997,9322254.0,,,1100.9859999999999,86103.0,0.012786848309582708,0.004028733029046607,108.26863175499112,116.64833266163626,0.0
RAE,RAE01,2012-01-01,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ACUTE - TEACHING,BRADFORD ROYAL INFIRMARY,GENERAL ACUTE HOSPITAL,90482.0,257673.0,37631.0,49633.0,25873569.0,0.0,0.0,6202.0,0.0,122913.0,318.0,288.0,0.0,2.29,772.32,9155879.0,,,1378.3200000000002,87264.0,0.015794829482948296,0.008850385038503852,104.92160570223689,100.4124180647565,0.07107169050238357
RAE,RAE01,2013-01-01,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ACUTE - TEACHING,BRADFORD ROYAL INFIRMARY,GENERAL ACUTE HOSPITAL,86493.0,270382.0,31460.0,51843.0,35472372.0,0.0,0.0,32000.0,0.0,129758.0,374.89,231.44,0.0,1.03,703.2,8193488.0,,,1309.53,83303.0,0.015720082109887998,0.008441472696061367,98.35765818758028,131.19354099015467,0.3841398268969905
RAE,RAE01,2014-01-01,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ACUTE - TEACHING,BRADFORD ROYAL INFIRMARY,GENERAL ACUTE HOSPITAL,87642.0,274012.0,31534.0,52916.0,30077379.0,39676.0,0.0,52033.0,0.0,144958.0,254.23,334.95,0.0,2.44,738.87,9068284.0,,,1328.05,84450.0,0.015725873297809355,0.008749200710479573,107.38050917702783,109.76664890588734,0.6161397276494968
RAE,RAE01,2015-01-01,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ACUTE - TEACHING,BRADFORD ROYAL INFIRMARY,GENERAL ACUTE HOSPITAL,96542.0,283017.0,31541.0,57889.0,31804046.0,705591.0,0.0,48800.0,0.0,139181.0,238.29,375.03,0.0,3.26,201.56,8440320.0,,,814.8799999999999,89430.0,0.009111931119311191,0.002253829811025383,94.37906742703791,112.37503754191444,0.5456781840545678
RAE,RAE01,2016-01-01,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ACUTE - TEACHING,BRADFORD ROYAL INFIRMARY,GENERAL ACUTE HOSPITAL,95172.0,228301.0,48481.0,46691.0,32378139.0,337912.0,0.0,49930.0,0.0,146537.0,235.64499999999998,623.015,158.0,,142.78,9572272.0,,,1159.44,95172.0,0.012182574706846552,0.0015002311604253352,100.57865758836633,141.82215145794368,0.5246290925902576
RAE,RAE01,2017-01-01,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ACUTE - TEACHING,BRADFORD ROYAL INFIRMARY,GENERAL ACUTE HOSPITAL,105290.0,244516.0,57667.0,46904.0,32853425.0,26366.0,0.0,0.0,0.0,113265.0,233.0,871.0,316.0,,84.0,8542903.0,,,1504.0,104571.0,0.014382572606171883,0.0008032819806638552,81.69476241022846,134.36104385807064,0.0
RAE,RAE01,2018-01-01,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ACUTE - TEACHING,BRADFORD ROYAL INFIRMARY,GENERAL ACUTE HOSPITAL,104684.0,244622.0,57335.0,47349.0,35081072.0,483248.0,0.0,0.0,0.0,135598.0,218.0,521.0,264.0,,536.0,8942087.0,52609.0,,1539.0,104684.0,0.014701387031447022,0.005120171181842497,85.4198062741202,143.40930905642173,0.0
RAE,RAE01,2019-01-01,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ACUTE - TEACHING,BRADFORD ROYAL INFIRMARY,GENERAL ACUTE HOSPITAL,104997.0,242052.0,58392.0,46043.0,37936672.0,253554.0,0.0,0.0,0.0,141422.0,362.0,256.0,0.0,1.0,650.0,8543925.0,53128.0,0.0,1268.0,104435.0,0.012141523435629818,0.006223967060851247,81.81093503135922,156.72943003982616,0.0
RAE,RAE01,2020-01-01,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ACUTE - TEACHING,BRADFORD ROYAL INFIRMARY,GENERAL ACUTE HOSPITAL,105018.0,242052.0,58614.0,45842.0,38024394.0,370636.0,0.0,0.0,0.0,119592.0,297.0,408.0,0.06,,544.0,8529568.0,50232.0,0.0,1249.06,104456.0,0.011957762119935666,0.005207934441295857,81.65704219958643,157.09183976996678,0.0
RAE,RAE01,2021-01-01,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ACUTE - TEACHING,BRADFORD ROYAL INFIRMARY,GENERAL ACUTE HOSPITAL,105018.0,242052.0,58614.0,45842.0,40797972.0,136970.0,0.0,5391408.0,0.0,100234.0,937.0,541.0,0.0,,12.0,2732149.0,51590.0,0.0,1490.0,104456.0,0.01426437926016696,0.00011488090679329095,26.15597955119859,168.55044370631103,51.614153327716934
RAE,RAE05,2011-01-01,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ACUTE - TEACHING,ST. LUKE'S HOSPITAL (RAE),GENERAL ACUTE HOSPITAL,38467.0,115515.0,9707.0,27818.0,8388227.0,0.0,0.0,0.0,0.0,45188.0,117.5,0.45,64.7,0.5,84.019,2604663.0,,,266.669,37525.0,0.007106435709526982,0.002239013990672885,69.41140572951366,72.61591135350388,0.0
RAE,RAE05,2012-01-01,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ACUTE - TEACHING,ST. LUKE'S HOSPITAL (RAE),GENERAL ACUTE HOSPITAL,39734.0,119491.0,9727.0,28956.0,6732858.0,0.0,0.0,0.0,0.0,38790.0,60.0,42.96,0.0,0.43,145.92,2649287.0,,,248.88,38683.0,0.0064338339839205855,0.0037721996742755212,68.48711320218183,56.34615159300701,0.0
RAE,RAE05,2013-01-01,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ACUTE - TEACHING,ST. LUKE'S HOSPITAL (RAE),GENERAL ACUTE HOSPITAL,39038.0,120330.0,9247.0,28739.0,9684625.0,0.0,0.0,20013.0,0.0,30727.0,48.88,49.06,0.0,0.17,135.03,2208465.0,,,232.97,37986.0,0.006133049018059285,0.003554730690254304,58.13891960195862,80.48387766974155,0.5268519981045648
RAE,RAE05,2014-01-01,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ACUTE - TEACHING,ST. LUKE'S HOSPITAL (RAE),GENERAL ACUTE HOSPITAL,39640.0,116602.0,9286.0,29304.0,8716754.0,0.0,0.0,40695.0,0.0,30485.0,11.6,75.11,0.0,0.38,137.98,2242204.0,,,224.69,38590.0,0.005822492873801503,0.0035755377040684114,58.10323918113501,74.75647072949006,1.0545478103135528
RAE,RAE05,2015-01-01,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ACUTE - TEACHING,ST. LUKE'S HOSPITAL,GENERAL ACUTE HOSPITAL,41277.0,121008.0,9217.0,30604.0,8169060.0,246568.0,0.0,41089.0,0.0,29887.0,11.64,74.47,0.0,0.53,38.38,1927158.0,,,124.49000000000001,39821.0,0.0031262399236583714,0.000963813063458979,48.39551995178424,67.50842919476398,1.0318424951658673
RAE,RAE05,2016-01-01,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ACUTE - TEACHING,ST LUKES HOSPITAL,MIXED SERVICE HOSPITAL,40882.0,94385.0,14497.0,26385.0,8667254.0,83979.0,0.0,43216.0,0.0,30452.0,10.82,125.735,35.0,,39.69,2022830.0,,,211.245,40882.0,0.005167188493713615,0.0009708429137517733,49.4797221270975,91.82872278434073,1.0570911403551686
