Organisation Code,Organisation Name,Commissioning Region,Organisation Type,Site Code,Site Name,Site Type,Post Code,Hard FM (Estates) costs (£),Soft FM (Hotel services) costs (£),Estates and facilities finance costs (£),Maintenance service costs (£),Income received for area leased out for retail sales (£),Area leased out for retail sales (m²),Gross internal floor area (m²),Occupied floor area (m²),NHS estate occupied floor area (%),Site heated volume (m³),Building footprint (m²),Site land area (Hectare),Clinical space (m²),Non-clinical space (m²),Not functionally suitable - occupied floor area (%),Not functionally suitable - patient occupied floor area (%),Floor area - empty (%),Floor area - under used (%),Single bedrooms for patients with en-suite facilities (No.),Single bedrooms for patients without en-suite facilities (No.),Age profile - 2015 to 2024 (%),Age profile - 2005 to 2014 (%),Age profile - 1995 to 2004 (%),Age profile - 1985 to 1994 (%),Age profile - 1975 to 1984 (%),Age profile - 1965 to 1974 (%),Age profile - 1955 to 1964 (%),Age profile - 1948 to 1954 (%),Age profile - pre 1948 (%),Cost to eradicate high risk backlog (£),Cost to eradicate significant risk backlog (£),Cost to eradicate moderate risk backlog (£),Cost to eradicate low risk backlog (£),Risk adjusted backlog cost (£),Energy costs (all energy supplies) (£),Electricity consumed (kWh),Gas consumed (kWh),Oil  consumed (kWh),Coal consumed (kWh),Steam consumed (kWh),Hot water consumed (kWh),Electricity consumed - renewable (kWh),Non-fossil fuel consumed - renewable (kWh),"Fossil energy input to CHP system/s
 (kWh)","Thermal energy output of CHP system/s
 (kWh)","Electrical energy output of CHP system/s
 (kWh)",Exported electricity (kWh),Exported thermal energy (kWh),Water cost (£),Sewage cost (£),Water volume (including borehole) (m³),"Clinical waste cost
 (£)",Clinical waste volume (Tonnes),Special waste cost (£),Special waste volume (Tonnes),Domestic waste cost (£),"Waste recycling, recovery cost (£)",Parking spaces available (No.),Designated disabled parking spaces (No.),Average fee charged per hour for patient/visitor parking (£),Average fee charged per hour for staff parking (£),Is there a charge for disabled parking (Yes/No/None),Cleaning service cost (£),Cleaning staff (WTE),Routine cleaning method/s - Traditional wet-mopping (disposable) (Yes/No),Routine cleaning method/s - Traditional wet-mopping (reusable) (Yes/No),Routine cleaning method/s - Microfibre (disposable) (Yes/No),Routine cleaning method/s - Microfibre (reusable) (Yes/No),Routine cleaning method/s - Disposable wipes (Yes/No),Routine cleaning method/s - Other (Yes/No),Enhanced cleaning method/s - Steam Cleaning (Yes/No),Enhanced cleaning method/s - Hydrogen peroxide fogging (Yes/No),Enhanced cleaning method/s - UV Light (Yes/No),Enhanced cleaning method/s - Chlorine-releasing cleaner (Yes/No),Enhanced cleaning method/s - Sporicidal cleaner (Yes/No),Enhanced cleaning method/s - Other (Yes/No),Cleaning audit processes - Visual audits based on the National Specification for Cleanliness or Publically Available Specification (Yes/No),Cleaning audit processes - Visual audits based on an alternative Specification to the National Specification for Cleanliness or Publically Available Specification (Yes/No),Cleaning audit processes - ATP Swab Testing (Yes/No),Cleaning audit processes - UV light Testing (Yes/No),Cleaning audit processes - Microbiological Swab Testing (Yes/No),Cleaning audit processes - Other (Yes/No),Cost of cleaning occupied floor area assessed as Red/Very High Risk (£),Occupied floor area assessed as Red/Very High Risk (%),Required standard for occupied floor area assessed as Red/Very High Risk (%),Achieved standard for occupied floor area identified as Red/Very High Risk (%),Cost of cleaning occupied floor area assessed as Amber/High and Significant Risk (£),Occupied floor area assessed as Amber/High and Significant Risk (%),Required standard for occupied floor area assessed as Amber/High and Significant Risk (%),Achieved standard for occupied floor area identified as Amber/High and Significant Risk (%),Cost of cleaning occupied floor area assessed as Green/Low Risk (£),Occupied floor area assessed as Green/Low Risk (%),Required standard for occupied floor area assessed as Green/Low Risk (%),Achieved standard for occupied floor area identified as Green/Low Risk (%),Cost of cleaning the occupied floor area not requiring regular cleaning (£),Occupied floor area not requiring regular cleaning (%),Inpatient food service cost (£),Inpatient main meals requested (No.),Cost of feeding one inpatient per day (inpatient meal day) (£),Laundry and linen service cost (£),Pieces per annum (No.),Laundry and linen service used (Select),Portering service cost (£),Portering staff (WTE)
RW4,MERSEY CARE NHS TRUST,NORTH OF ENGLAND COMMISSIONING REGION,MENTAL HEALTH AND LEARNING DISABILITY,RW486,SEFTON HEALTH RESOURCE PARK,Mental Health,L15 2HE,198706.00,109639.00,136602.00,49070.00,0.00,0.00,2536.00,2355.00,100.00,6885.00,1816.00,0.75,1249.00,1106.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,0.00,32.00,0.00,0.00,0.00,0.00,68.00,0.00,8500.00,2100.00,3900.00,8717.00,56519.00,245550.00,862376.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4625.00,3785.00,2777.00,255.00,0.87,0.00,0.00,4790.00,4893.00,67.00,2.00,0.00,0.00,None,30361.00,1.28,Yes,No,No,No,Yes,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,Yes,No,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8361.00,100.00,75.00,97.00,0.00,0.00,36223.00,13191.00,8.25,1337.00,2066.00,3. Hybrid,0.00,0.00
RW4,MERSEY CARE NHS TRUST,NORTH OF ENGLAND COMMISSIONING REGION,MENTAL HEALTH AND LEARNING DISABILITY,RW493,SCOTT CLINIC,Mental Health,WA9 5BD,1074438.00,1205665.00,412271.00,281822.00,0.00,0.00,4982.00,4601.00,100.00,11039.00,3075.00,2.50,2646.00,1955.00,0.00,0.00,0.00,0.00,19.00,47.00,0.00,10.00,0.00,0.00,90.00,0.00,0.00,0.00,0.00,1000.00,23850.00,56100.00,19800.00,27957.00,87142.00,536975.00,973665.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9402.00,16715.00,6694.00,540.00,2.14,51.00,0.01,12504.00,12261.00,117.00,2.00,0.00,0.00,None,289072.00,8.01,No,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,0.00,0.00,0.00,0.00,116868.00,54.00,95.00,96.00,6151.00,46.00,75.00,96.00,0.00,0.00,241293.00,68172.00,10.62,11685.00,13661.00,3. Hybrid,62838.00,3.50
RW5,LANCASHIRE CARE NHS FOUNDATION TRUST,NORTH OF ENGLAND COMMISSIONING REGION,MENTAL HEALTH AND LEARNING DISABILITY,AGGRE,AGGREGATE SITE,Aggregate Site,PR5 6AW,3632543.00,3257772.00,12827562.00,3846633.00,0.00,0.00,94563.00,94563.00,22.00,215510.00,96240.00,12.00,54612.00,39951.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,16.00,11.00,22.00,18.70,7.50,3.50,3.30,149566.00,1373014.00,1341786.00,176261.00,633000.00,1894602.00,10583339.00,14340051.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,238761.00,48698.00,75102.00,34423.00,17.10,0.00,0.00,32306.00,31013.00,958.00,72.00,0.50,0.00,No,1077489.00,72.92,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00,0.00,0.00,0.00,0.00,0. No Service,50652.00,2.20
RW5,LANCASHIRE CARE NHS FOUNDATION TRUST,NORTH OF ENGLAND COMMISSIONING REGION,MENTAL HEALTH AND LEARNING DISABILITY,RW5AA,QUEENS PARK HOSPITAL,Mental Health,BB2 3HH,768914.00,368035.00,462000.00,64892.00,0.00,0.00,6740.00,6740.00,100.00,17630.00,2568.00,0.52,4044.00,2696.00,0.00,0.00,0.00,0.00,63.00,0.00,0.00,60.00,0.00,0.00,40.00,0.00,0.00,0.00,0.00,0.00,246973.00,407122.00,310803.00,43049.00,218726.00,647496.00,2292160.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23175.00,15450.00,3436.00,6822.00,4.52,0.00,0.00,6185.00,5937.00,0.00,2.00,0.00,0.00,No,337091.00,12.00,Yes,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,6741.00,2.00,98.00,99.00,252818.00,75.00,90.00,98.00,77531.00,23.00,75.00,96.00,0.00,0.00,198200.00,44044.00,9.50,7066.00,16141.00,1. Full Service – Contracted,0.00,0.00
RW5,LANCASHIRE CARE NHS FOUNDATION TRUST,NORTH OF ENGLAND COMMISSIONING REGION,MENTAL HEALTH AND LEARNING DISABILITY,RW5AQ,LONGRIDGE COMMUNITY HOSPITAL,Community hospital (with inpatient beds),PR3 3WQ,0.00,889.00,198252.00,0.00,0.00,0.00,1703.00,1703.00,0.00,3682.00,1135.00,0.40,1262.00,441.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,44600.00,2.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
RW5,LANCASHIRE CARE NHS FOUNDATION TRUST,NORTH OF ENGLAND COMMISSIONING REGION,MENTAL HEALTH AND LEARNING DISABILITY,RW5CA,BURNLEY GENERAL,Mental Health,BB10 2PQ,384572.00,434461.00,174000.00,113059.00,0.00,0.00,5319.00,5319.00,100.00,12180.00,2681.00,0.27,2804.00,2003.00,0.00,0.00,0.00,0.00,11.00,10.00,0.00,0.00,0.00,34.00,32.00,0.00,0.00,0.00,34.00,68954.00,159412.00,82926.00,0.00,311292.00,163223.00,1741066.00,0.00,0.00,0.00,753330.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28803.00,5386.00,7991.00,3242.00,6.22,0.00,0.00,4700.00,4465.00,0.00,0.00,0.00,0.00,No,236352.00,9.00,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,0.00,0.00,0.00,0.00,217352.00,92.00,90.00,98.00,2363.00,8.00,75.00,97.00,0.00,0.00,303500.00,77423.00,11.47,8200.00,18950.00,2. Full Service – In house,0.00,0.00
RW5,LANCASHIRE CARE NHS FOUNDATION TRUST,NORTH OF ENGLAND COMMISSIONING REGION,MENTAL HEALTH AND LEARNING DISABILITY,RW5EA,AVONDALE UNIT PRESTON,Mental Health,PR2 9HT,249713.00,336371.00,276000.00,114359.00,0.00,0.00,4119.00,4119.00,100.00,8905.00,2164.00,0.49,2257.00,1334.00,0.00,0.00,0.00,0.00,6.00,1.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54614.00,328507.00,231372.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12288.00,3194.00,3099.00,2376.00,2.01,0.00,0.00,712.00,683.00,20.00,3.00,0.00,0.00,No,168524.00,8.50,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,No,Yes,12518.00,6.00,98.00,98.00,143245.00,85.00,95.00,98.00,12701.00,9.00,75.00,97.00,0.00,0.00,27711.00,2920.00,9.49,1992.00,5950.00,1. Full Service – Contracted,0.00,0.00
RW5,LANCASHIRE CARE NHS FOUNDATION TRUST,NORTH OF ENGLAND COMMISSIONING REGION,MENTAL HEALTH AND LEARNING DISABILITY,RW5ED,GUILD LODGE,Mental Health,PR3 2JH,840573.00,1209164.00,1935282.00,306234.00,0.00,0.00,13798.00,13798.00,100.00,29831.00,9799.00,20.50,9437.00,4361.00,0.00,0.00,0.00,0.00,116.00,48.00,0.00,35.00,60.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,25768.00,12367.00,0.00,26136.00,474674.00,2392695.00,5495324.00,0.00,0.00,0.00,0.00,3519.00,0.00,0.00,0.00,0.00,1760.00,0.00,46143.00,0.00,16903.00,1010.00,2.19,1627.00,0.71,4744.00,4554.00,203.00,13.00,0.00,0.00,No,480990.00,18.22,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,2639.00,0.00,98.00,98.00,436112.00,81.00,95.00,95.00,42238.00,18.00,75.00,75.00,0.00,0.00,547275.00,108040.00,11.09,11886.00,27013.00,1. Full Service – Contracted,94267.00,3.80
RW5,LANCASHIRE CARE NHS FOUNDATION TRUST,NORTH OF ENGLAND COMMISSIONING REGION,MENTAL HEALTH AND LEARNING DISABILITY,RW5FA,ORMSKIRK DISTRICT AND GENERAL HOSPITAL,Mental Health,L39 2AZ,222435.00,227244.00,289025.00,113474.00,0.00,0.00,4519.00,4519.00,100.00,10565.00,2071.00,0.69,2067.00,2452.00,0.00,0.00,0.00,0.00,14.00,4.00,0.00,0.00,0.00,0.00,70.00,30.00,0.00,0.00,0.00,53475.00,209300.00,267360.00,120500.00,277787.00,60000.00,712350.00,0.00,0.00,0.00,0.00,1234748.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7800.00,1326.00,1950.00,4518.00,0.47,0.00,0.00,1977.00,1511.00,60.00,4.00,0.00,0.00,No,189117.00,5.00,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,0.00,53.00,0.00,0.00,100232.00,0.00,95.00,96.00,88884.00,47.00,75.00,87.00,0.00,0.00,77882.00,25096.00,8.90,7056.00,16275.00,1. Full Service – Contracted,0.00,0.00
RW5,LANCASHIRE CARE NHS FOUNDATION TRUST,NORTH OF ENGLAND COMMISSIONING REGION,MENTAL HEALTH AND LEARNING DISABILITY,RW5KM,THE HARBOUR,Mental Health,FY4 4XQ,703623.00,1239096.00,2386000.00,214240.00,0.00,134.00,12647.00,12647.00,100.00,27343.00,11554.00,5.50,10600.00,2047.00,0.00,0.00,0.00,0.00,154.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,317595.00,1830430.00,2577109.00,0.00,0.00,0.00,0.00,0.00,751267.00,0.00,0.00,0.00,0.00,0.00,32517.00,17510.00,23775.00,26519.00,32.96,0.00,0.00,22505.00,21605.00,198.00,12.00,0.00,0.00,No,567823.00,25.00,No,No,Yes,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,0.00,0.00,0.00,0.00,563135.00,99.00,90.00,96.00,5988.00,1.00,75.00,92.00,0.00,0.00,482336.00,118359.00,8.58,54074.00,117005.00,1. Full Service – Contracted,43746.00,2.20
RW5,LANCASHIRE CARE NHS FOUNDATION TRUST,NORTH OF ENGLAND COMMISSIONING REGION,MENTAL HEALTH AND LEARNING DISABILITY,RW5LE,THE JUNCTION (CHILDREN'S UNIT),Other inpatient,LA1 4PW,45926.00,34935.00,90560.00,23171.00,0.00,0.00,896.00,896.00,100.00,2161.00,466.00,0.73,629.00,267.00,0.00,0.00,0.00,0.00,12.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1561.00,368.00,57.00,20324.00,71790.00,201029.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5494.00,3503.00,3268.00,1536.00,0.24,0.00,0.00,1527.00,1466.00,30.00,2.00,0.00,0.00,No,31048.00,1.80,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,0.00,0.00,0.00,0.00,24218.00,68.00,95.00,97.00,6830.00,32.00,75.00,95.00,0.00,0.00,0.00,0.00,0.00,1466.00,3035.00,1. Full Service – Contracted,0.00,0.00
RW5,LANCASHIRE CARE NHS FOUNDATION TRUST,NORTH OF ENGLAND COMMISSIONING REGION,MENTAL HEALTH AND LEARNING DISABILITY,RW5LY,MOSS VIEW,Mental Health,LA3 2SL,Not Applicable,Not Applicable,477364.00,Not Applicable,0.00,0.00,1676.00,1676.00,100.00,3307.00,1459.00,0.42,1022.00,654.00,0.00,0.00,0.00,0.00,22.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,30.00,2.00,0.00,0.00,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
RW6,PENNINE ACUTE HOSPITALS NHS TRUST,NORTH OF ENGLAND COMMISSIONING REGION,ACUTE - LARGE,AGGRE,AGGREGATE SITE,Aggregate Site,OL1 2PL,38529.00,0.00,0.00,2265.00,0.00,0.00,8133.00,6592.00,2.20,0.00,0.00,0.00,6592.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100234.00,527639.00,1161727.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23056.00,0.00,6099.00,0.00,0.00,0.00,0.00,7134.00,0.00,0.00,0.00,0.00,0.00,None,0.00,0.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00,0.00,0.00,0.00,0.00,0. No Service,0.00,0.00
RW6,PENNINE ACUTE HOSPITALS NHS TRUST,NORTH OF ENGLAND COMMISSIONING REGION,ACUTE - LARGE,RW601,FAIRFIELD HOSPITAL,General acute hospital,BL9 7TD,3071815.00,4415478.00,3822850.00,945669.00,44340.00,23.00,40883.00,40251.00,99.00,106282.00,22363.00,11.67,30341.00,9910.00,5.00,2.50,9.00,0.00,29.00,24.00,0.00,2.00,33.00,31.00,1.00,2.00,0.00,1.00,30.00,1485000.00,798500.00,92000.00,25000.00,2289350.00,709589.00,0.00,13186251.00,7409.00,0.00,0.00,0.00,3550906.00,0.00,8832000.00,3303000.00,3353000.00,0.00,0.00,71483.00,116631.00,43908.00,0.00,0.00,58889.00,179.00,51146.00,110035.00,1050.00,42.00,1.00,0.12,No,1593162.00,56.07,No,Yes,No,No,No,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,125700.00,8.00,95.00,97.00,741617.00,47.00,90.00,94.00,400840.00,25.00,75.00,91.00,325005.00,20.00,923589.00,277634.00,10.26,306766.00,1122023.00,2. Full Service – In house,956957.00,35.26
RW6,PENNINE ACUTE HOSPITALS NHS TRUST,NORTH OF ENGLAND COMMISSIONING REGION,ACUTE - LARGE,RW602,NORTH MANCHESTER GENERAL HOSPITAL,General acute hospital,M8 5RB,7423011.00,7700584.00,8625220.00,1854805.00,23777.00,24.00,97569.00,88031.00,99.00,239002.00,39096.00,24.20,48573.00,26521.00,30.00,15.00,17.50,0.00,81.00,47.00,0.00,12.00,1.00,28.00,3.00,3.00,3.00,0.00,50.00,702000.00,2354386.00,145000.00,9000.00,3064086.00,2324972.00,0.00,30954491.00,649860.00,0.00,0.00,0.00,12900849.00,0.00,0.00,0.00,0.00,0.00,0.00,186350.00,257341.00,133017.00,0.00,0.00,138385.00,444.00,70257.00,208642.00,1873.00,92.00,1.00,0.12,No,2631194.00,122.91,No,Yes,No,No,No,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,289431.00,11.00,95.00,96.00,1145096.00,44.00,90.00,93.00,729104.00,28.00,75.00,86.00,467563.00,18.00,1936395.00,524524.00,11.13,627894.00,2296574.00,2. Full Service – In house,1492670.00,57.56
RW6,PENNINE ACUTE HOSPITALS NHS TRUST,NORTH OF ENGLAND COMMISSIONING REGION,ACUTE - LARGE,RW603,THE ROYAL OLDHAM HOSPITAL,General acute hospital,OL1 2JH,7811355.00,7560117.00,7980145.00,2295893.00,58774.00,132.00,87659.00,79984.00,100.00,189767.00,30991.00,14.48,60810.00,19174.00,6.00,5.00,7.00,0.00,88.00,59.00,0.00,21.00,12.00,27.00,9.00,3.00,0.00,3.00,25.00,2018000.00,752000.00,481000.00,98000.00,2798950.00,2424615.00,0.00,14507206.00,852387.00,0.00,15437792.00,0.00,12766434.00,0.00,0.00,0.00,0.00,0.00,0.00,395778.00,131926.00,192386.00,0.00,0.00,178068.00,576.00,77984.00,256052.00,1475.00,73.00,1.00,0.12,No,2456640.00,99.25,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,324276.00,13.00,95.00,97.00,1213090.00,49.00,90.00,94.00,416400.00,17.00,75.00,89.00,502874.00,20.00,1837324.00,436320.00,12.84,616944.00,2256524.00,2. Full Service – In house,1429341.00,49.50
RW6,PENNINE ACUTE HOSPITALS NHS TRUST,NORTH OF ENGLAND COMMISSIONING REGION,ACUTE - LARGE,RW604,ROCHDALE INFIRMARY,General acute hospital,OL12 0NB,2167013.00,1953819.00,2589160.00,549230.00,0.00,0.00,31525.00,28455.00,100.00,89628.00,14889.00,4.19,18735.00,3596.00,3.00,5.00,12.00,0.00,6.00,4.00,0.00,2.00,51.00,10.00,5.00,9.00,0.00,1.00,22.00,755000.00,103000.00,81000.00,10000.00,862850.00,613361.00,0.00,6587188.00,0.00,0.00,0.00,0.00,3576312.00,0.00,2722000.00,1159000.00,816000.00,0.00,0.00,32268.00,68570.00,18662.00,0.00,0.00,178068.00,576.00,77984.00,256052.00,428.00,43.00,1.00,0.12,No,592113.00,23.06,No,Yes,No,No,No,No,Yes,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,84199.00,14.00,95.00,97.00,224292.00,38.00,90.00,96.00,126653.00,21.00,75.00,95.00,156969.00,27.00,226056.00,52035.00,13.02,63111.00,230835.00,2. Full Service – In house,248721.00,10.00
RW6,PENNINE ACUTE HOSPITALS NHS TRUST,NORTH OF ENGLAND COMMISSIONING REGION,ACUTE - LARGE,RW605,BIRCH HILL FLOYD UNIT,Specialist hospital (acute only),OL12 9QB,83365.00,138453.00,161489.00,9099.00,0.00,0.00,1516.00,1516.00,100.00,4093.00,1516.00,4.22,1200.00,316.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,40000.00,40000.00,210000.00,0.00,90500.00,25834.00,0.00,114412.00,0.00,0.00,0.00,0.00,125261.00,0.00,0.00,0.00,0.00,0.00,0.00,2562.00,5445.00,1482.00,0.00,0.00,3119.00,8.00,2837.00,5956.00,17.00,3.00,0.00,0.00,No,72923.00,2.84,No,Yes,No,No,No,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,0.00,0.00,0.00,0.00,72923.00,100.00,90.00,96.00,0.00,0.00,0.00,0.00,0.00,0.00,85537.00,16425.00,15.69,3036.00,11105.00,2. Full Service – In house,0.00,0.00
RWA,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,NORTH OF ENGLAND COMMISSIONING REGION,ACUTE - TEACHING,AGGRE,AGGREGATE SITE,Aggregate Site,HU3 2JZ,243235.00,2715619.00,282945.00,44445.00,0.00,0.00,6183.00,5634.00,94.58,12282.00,6030.00,2.47,4013.00,1621.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.56,0.00,58.60,0.00,0.00,0.00,9.84,0.00,0.00,154.00,51220.00,1540.00,1706.00,218344.00,319659.00,3731876.00,3965.00,0.00,0.00,0.00,232253.00,0.00,0.00,0.00,0.00,0.00,0.00,35507.00,28187.00,29352.00,7599.00,17.78,3004.00,1.55,6893.00,5324.00,143.00,10.00,1.33,0.04,No,129941.00,5.43,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00,0.00,0.00,11936.00,36875.00,1. Full Service – Contracted,45375.00,2.31
RWA,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,NORTH OF ENGLAND COMMISSIONING REGION,ACUTE - TEACHING,RWA01,HULL ROYAL INFIRMARY,General acute hospital,HU3 2JZ,7652281.00,12874937.00,9814711.00,2703650.00,50000.00,114.00,95440.00,89269.00,93.57,212352.00,34867.00,12.87,60343.00,28926.00,66.19,23.53,0.61,5.66,51.00,181.00,1.12,7.28,26.27,4.24,2.44,52.46,2.93,0.00,3.26,7071771.00,5184977.00,3591176.00,334159.00,11947137.00,2116723.00,0.00,43030748.00,4615.00,0.00,0.00,0.00,10505406.00,0.00,15879825.00,5182974.00,5312438.00,0.00,0.00,145092.00,165257.00,155282.00,236898.00,712.40,2763.00,7.20,125186.00,122683.00,1634.00,100.00,1.33,0.04,No,3905536.00,178.20,No,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,588338.00,15.00,98.00,99.00,2307981.00,59.00,90.00,98.00,928129.00,24.00,75.00,97.00,81088.00,2.00,2921079.00,731099.00,11.99,1031254.00,3066288.00,1. Full Service – Contracted,1628546.00,50.19
